1070000,1020000,155000
1080000,1030000,154000
1240000,1060000,164000
1280000,1060000,171000
1440000,1070000,186000
1630000,1070000,200000
1670000,1070000,212000
1630000,1060000,224000
1610000,1050000,222000
1680000,1050000,228000
1760000,1070000,240000
1920000,1090000,253000
1920000,1090000,247000
2030000,1110000,252000
2170000,1120000,281000
2320000,1140000,296000
2380000,1170000,305000
2430000,1180000,317000
2550000,1170000,322000
2660000,1160000,327000
2990000,1150000,323000
3160000,1150000,337000
3450000,1200000,384000
3520000,1210000,393000
3530000,1180000,375000
3600000,1170000,382000
3540000,1170000,397000
3800000,1170000,393000
3940000,1170000,394000
4230000,1180000,418000
4910000,1220000,417000
5690000,1300000,440000
6430000,1400000,466000
7090000,1460000,497000
7670000,1480000,517000
7850000,1500000,525000
8280000,1530000,506000
8810000,1580000,504000
9660000,1630000,518000
9920000,1660000,522000
46800,32900,11700
49500,33200,12200
49600,34100,12600
49900,35100,12900
52100,37700,13000
55300,35400,13300
56900,37600,13800
58300,38600,14200
59800,40000,14300
58800,40200,14300
56200,41000,14400
57800,41500,14400
58600,42100,14900
58300,44200,14600
56900,44900,14500
56800,46500,14600
57000,47000,15100
57800,49000,15500
57600,49500,15900
57900,51100,16200
60800,52500,16700
60400,54200,16600
62000,56200,16500
64300,59400,16900
62300,59300,17200
64300,62100,17300
63600,61200,17500
66400,66700,17500
67000,67900,17600
63000,59500,16900
63800,61900,17500
64100,61300,17600
65000,58900,17900
65600,58400,18200
65800,58600,18500
66700,60800,18800
67500,59600,19300
68900,61300,20000
70100,61800,19500
71800,65100,19700
74100,64300,20000
70800,71600,18900
68400,69500,18200
154,10.2,37.2
155,10.2,37.7
158,13.7,38.5
160,12.3,39.2
164,12.9,40.1
165,16.1,41.1
171,19.3,42
174,21.4,43.4
178,22.9,44.4
183,26.2,43.3
183,24.4,43.3
182,26.2,42.9
181,22.7,42.5
178,23.4,41.3
181,24,40.6
178,22.8,38.1
177,25.8,38
176,32.5,37.2
180,39.1,38.9
184,39.8,40.4
182,46,39.3
185,48.3,39
189,47.1,39.1
191,46.5,40.2
193,49.5,41.4
195,54.7,42.5
198,56.1,43.6
201,63,44.7
206,58.5,47.4
213,59.9,50.5
210,62.3,47.7
222,68.8,50.6
224,68.9,50.9
214,69.8,46.9
238,72,46.6
248,71.5,47.1
260,75.5,48.2
266,85.5,51.8
283,90.1,52.8
289,88.7,53.3
299,95.9,53.8
311,99.9,54.2
317,102,54.5
7370,2960,1570
7600,3000,1600
7770,3080,1630
7960,3100,1680
8140,3260,1720
8340,3200,1770
8570,3150,1810
8740,3260,1820
8880,3280,1840
9080,3630,1880
9310,3590,1900
9540,3840,1940
9770,3100,1980
10000,4040,2040
10300,3950,2090
10800,3690,2150
11100,3460,2200
11400,3800,2290
11900,3940,2380
12300,3750,2480
12800,3440,2580
12900,2920,2550
13500,2660,2600
13900,2520,2610
18200,3450,2640
17600,3430,2550
18000,3550,2570
18100,3560,2620
17700,3560,2560
17000,3360,2500
18000,2840,2680
18500,2780,2700
18900,2900,2730
19800,3360,2790
19900,2600,2790
20400,2880,2840
20900,2940,2900
21700,3210,2950
22200,3290,3000
22600,3210,3060
23100,3350,3090
24000,3780,3190
24500,3890,3180
5340,1810,246
6420,2070,260
6010,1980,257
34800,8970,271
51100,12900,285
30800,7970,273
29200,7700,277
8150,2480,261
4120,1540,263
3690,1400,261
5400,1830,264
6210,2060,269
7320,2390,284
7690,2450,290
7890,2420,292
7900,2460,302
8080,2400,304
8120,2430,314
8180,2410,332
8250,2430,333
8280,2370,355
8300,2380,346
8350,2350,355
8430,2340,358
7940,2240,358
9050,2660,354
10800,3310,370
10700,3410,373
11600,4060,372
10800,4140,368
10200,4520,371
9640,4390,379
6750,2860,350
7690,3550,361
7850,3620,387
9420,4410,416
10300,4910,446
8850,4320,470
8730,4490,490
9490,4980,495
9930,5370,515
8530,4900,524
8320,4910,526
1450,3020,1060
1450,3110,1020
1620,3230,1060
1840,3560,1160
1810,3610,1150
1980,3720,1160
2040,3770,1170
2570,3850,1280
2770,3990,1320
2770,4160,1350
2490,4200,1370
2310,4430,1420
1960,4420,1450
2000,4550,1540
2090,4660,1550
2200,4490,1500
2290,4470,1510
2420,4450,1570
2550,4360,1600
2880,4290,1660
2920,4420,1670
3170,4390,1730
4260,4380,1810
4280,4350,1810
4980,4030,1810
4990,3670,1670
4670,3630,1820
4650,3530,1970
5160,3550,1940
5150,3450,1720
5110,3380,1510
5520,3290,1300
5600,3190,1250
6060,3150,1290
6280,3120,1290
6640,3190,1280
6880,3100,1380
7680,3320,1310
7610,3510,1380
7330,3540,1510
7270,3670,1490
7500,3770,1570
7620,3810,1480
2910,2640,738
2960,2690,742
3060,2990,779
3160,3080,783
3290,3160,801
3490,3430,850
3630,3920,903
3770,3890,979
3920,4500,1010
4070,4200,1040
4090,4000,1080
4200,3660,1060
4390,3490,1090
4550,4100,1090
4720,3660,1120
4880,3360,1120
5090,3450,1150
5210,3350,1160
5390,3320,1250
5560,3200,1290
5760,2940,1350
5980,3040,1400
6180,3020,1450
6190,3200,1540
6470,3370,1610
7060,3670,1660
7470,4580,1710
7720,5550,1880
7720,5390,1810
7880,7170,1810
8000,6780,1840
8300,6810,1790
8980,7280,1970
8360,5710,1860
9110,6010,1960
9320,6430,2010
9630,6450,2020
9640,6330,2130
9750,7070,2190
9640,6690,2250
9960,6780,2290
10800,6570,2380
11100,7410,2410
21700,3700,3080
21300,3750,3160
21800,3790,3180
23000,3870,3330
23900,4010,3510
24200,4060,3450
23800,4120,3530
24200,4130,3680
25200,4130,3690
27500,4090,3730
24700,4070,3570
23700,4040,3630
24900,4070,3610
26000,4020,3610
24800,4000,4120
25800,4120,3920
27700,4080,3810
26300,4100,3810
28600,4210,3720
29100,4100,3420
25500,4080,3270
18300,3850,2670
16800,3820,2970
17300,3920,2550
16700,3630,2600
17200,3640,2520
17200,3530,2480
18900,3490,2860
20000,3400,2340
20200,3420,2480
19700,3490,2660
20800,3660,2470
21800,3740,2550
23300,3890,2500
23500,4100,2610
23800,4000,2580
24200,4400,2650
26000,4470,2690
24700,4340,2750
22500,4430,2520
21700,4390,2700
21500,4350,2760
21300,4200,2690
21700,16400,7610
21800,15100,7090
21400,14800,6840
23100,15400,7060
25100,15300,7200
25800,15100,7340
27300,15100,7600
29800,14900,7750
31900,15000,8300
32400,14900,9020
33200,14700,8670
33500,14600,9040
33300,14800,8300
35900,14700,7960
37700,14900,8750
35200,14800,8620
35900,14800,8760
37600,14600,8540
39400,14700,8550
40900,15100,9010
37100,14900,8410
28600,14600,7900
22900,14500,7540
20900,13200,6790
22400,13900,6660
23800,13400,6560
25800,14200,6640
28200,14900,6800
27700,14300,6640
28500,14000,6450
28900,14000,6450
27800,13800,6220
26600,13800,6090
25800,13800,5940
25300,13300,5930
26200,12500,5740
26600,12800,6010
27600,12900,6000
26100,13100,6100
33400,13800,5780
30900,13200,5730
29500,13500,5810
30000,13500,5710
2170,778,255
2190,815,262
2670,836,278
2790,853,296
2140,841,216
2180,738,225
2650,764,214
2810,800,186
2920,834,190
3110,851,200
3280,873,197
3150,892,205
3180,912,223
3160,934,223
3220,961,233
3160,984,237
3510,996,244
4070,1020,261
4130,1040,264
4360,1060,271
4540,1090,269
5100,1140,274
5360,1180,303
5540,1220,303
5720,1290,312
5610,1340,299
5900,1360,314
5980,1390,298
6450,1400,308
6680,1410,314
7020,1430,291
6870,1480,301
7060,1530,313
7800,1570,336
7730,1570,330
7880,1570,330
7920,1570,326
8270,1580,326
8440,1580,321
8250,1590,321
7980,1620,322
7700,1580,324
7290,1660,318
190000,18200,8020
190000,18700,8180
190000,18600,8340
188000,18600,8550
171000,18700,8720
178000,19100,8820
184000,19300,8940
194000,19900,9310
188000,19800,9490
198000,20500,9470
190000,19900,9560
191000,20100,9340
192000,20200,8940
193000,20400,8940
195000,20700,9120
193000,20600,8870
191000,20600,8820
192000,20800,8730
187000,20700,8680
179000,20300,8610
170000,19700,8110
154000,18300,6660
143000,16300,6680
139000,16400,6160
132000,14800,6410
133000,14200,6560
134000,15100,6710
132000,14800,6310
126000,14100,6270
119000,13500,6260
131000,13700,6640
130000,13800,6930
125000,13600,6500
128000,13600,6520
130000,13700,6660
127000,13400,6510
129000,13400,6300
130000,13300,6300
125000,13100,5920
116000,12900,12300
121000,12900,5990
119000,12800,6280
117000,12900,5950
62700,9290,8520
58400,9220,8590
60500,9450,7980
59600,9620,8490
53200,9710,9570
55500,9650,8950
61200,9730,7380
63000,9810,9160
62900,9990,8950
66400,10000,8540
65800,10100,9710
55600,9950,7770
57900,9820,8640
54400,9830,10200
56000,9600,7680
63800,9510,7550
64500,9430,8120
62600,9300,7740
58700,9090,7420
53000,9120,8060
53600,9200,7610
64300,9340,7460
58700,9350,7020
60900,9500,7110
65000,9330,7000
61700,9340,6990
75100,9320,7000
65200,9350,6940
61200,9320,6770
58200,9180,6660
54000,9280,6650
55600,9450,6500
55100,9330,6290
60600,9250,6460
55000,9200,6010
51500,9200,5950
59400,9140,5550
54600,9350,5470
51300,9320,5430
49000,9060,5540
48800,9310,5400
43600,9140,5490
42300,9050,5620
98.4,263,88.6
98.1,270,89.7
137,280,95.3
124,287,93
134,307,97.3
160,325,104
520,306,116
483,337,120
472,372,122
697,425,142
687,431,148
683,409,146
607,380,142
494,388,140
377,402,141
394,427,150
395,441,153
552,469,163
510,509,177
963,578,218
806,573,209
962,591,219
798,586,211
776,597,216
477,600,193
509,632,207
514,649,215
555,667,220
606,655,224
609,674,230
743,683,233
820,727,242
825,707,236
877,720,238
898,758,234
960,768,235
1050,766,235
1120,804,241
1180,830,244
1200,838,246
1280,846,247
1340,852,248
1340,858,250
24.9,21.6,12.6
25,24,13.3
29,24.9,14.2
32.4,25.9,15.1
30.4,26.8,15.2
37.2,27.9,17.1
35.7,29,17.5
38,30.2,19.3
37.9,31.4,16.9
37.1,32.5,10.8
43.7,33.6,14.1
50.3,35,15
48.9,35.4,17.1
49.6,36.2,13.6
51.7,37.4,14
50.8,39.3,16
55.3,41.3,16.6
70.2,44.8,18
74.9,45.8,18.2
79.6,48.3,26
79,48.3,25.8
79.5,48.1,25.8
78.6,48.3,26
80.3,48.3,26
88.6,48.6,26.4
92,49,19.3
93.6,49.1,19.4
96.9,49,19.5
112,48.8,20.1
119,48.8,20.4
123,49.2,20.5
131,49.4,20.7
127,48.7,13.1
129,48.9,13.2
137,49.1,13.5
133,49,14.7
138,49.9,15.3
142,50.1,16.3
139,50.2,17
143,50.4,17.4
151,50.4,17.8
157,51.5,18.3
158,52.2,18.5
3820,4700,975
3910,5050,1130
5090,5130,1270
5070,5260,1260
5420,5810,1320
5620,6200,1410
5780,6650,1380
6240,6650,1450
6360,6450,1410
6720,6720,1480
6910,6830,1420
6570,6660,1360
6390,6900,1450
7390,7240,1570
7750,7230,1620
6840,7150,1570
7650,7130,1580
8790,7410,1670
8820,7400,1660
9400,7710,1830
8040,7590,1860
8420,7880,1980
9770,8060,1960
9650,7940,1980
11300,7960,2060
12000,7980,2070
12900,8160,2140
14700,8130,2210
16600,8220,2180
18100,7660,2000
18600,7390,1940
18300,7800,2050
19900,7990,2110
19600,7960,2130
19500,8540,2220
19300,8410,2240
21100,8580,2370
21100,9340,2470
21900,9610,2500
20300,9990,2620
20700,10300,2590
22300,10400,2640
22900,10600,2680
11300,5030,1830
8680,4490,1750
9180,4490,1860
12500,5680,1970
12600,6940,2000
12400,7520,2030
13100,8610,2330
13600,10000,2480
13600,11200,2430
15500,12200,2550
15200,12800,2660
15100,14100,2690
14900,14200,2770
14700,13300,2850
16500,13800,2990
18700,14800,2880
21300,15500,2750
16300,14300,2800
22700,16100,2930
25300,16200,3080
25300,17000,3000
23700,17100,3180
24000,17400,3310
26100,17000,3510
25500,17700,3720
25600,19100,3850
26000,21300,3980
23800,22500,4210
22000,21100,4130
21000,18900,3820
18600,19900,3710
19600,20800,4070
19300,22900,4330
20800,23200,4300
22100,23500,4490
22000,27300,3940
22000,29500,4360
21800,31400,4340
22100,31300,4470
23300,35000,4590
24500,36700,4770
23900,38400,4860
23600,39500,4840
25000,27800,7250
24700,26300,7330
26900,24900,7690
25000,25300,7690
28900,30800,8080
31200,30900,8270
36200,33200,8430
37300,29200,8680
37900,27800,9000
40900,25100,9100
44900,21100,9420
50800,21300,9700
54800,22100,9940
61100,23800,9850
67400,26000,9880
70700,27700,10100
74000,29700,11000
80300,31900,11300
82500,33400,11500
87800,36100,11500
90800,38500,11300
92500,41000,11700
95200,43500,13200
96200,46000,13700
92500,46400,13200
98300,46900,15100
106000,46600,15800
112000,45600,15500
117000,41800,16600
124000,44100,16400
122000,42400,17400
135000,44000,18200
138000,46300,18100
142000,48600,19000
155000,49700,20600
173000,55500,20800
182000,57700,21600
194000,59100,22200
200000,60800,23300
206000,60000,23000
212000,57200,25000
224000,58900,25300
229000,59500,25300
1580,2680,1080
1640,2570,1150
1880,2650,1180
2060,2510,1170
2090,2600,1160
2350,2660,1190
2390,2790,1300
2460,3030,1380
2620,3150,1460
2450,3240,1290
2070,2990,1170
2060,2840,1230
1930,2650,1040
1990,2640,1120
1950,2680,1020
2130,2790,1180
2110,2800,1110
2510,2870,1230
2490,2940,1270
2480,3020,1210
2640,3120,1230
3350,3210,1270
3770,3280,1280
4090,3210,1270
4730,3290,1240
5160,3090,1170
4610,3390,1350
5630,3420,1400
5900,3170,1270
5840,3230,1320
5820,3120,1260
6220,3350,1320
6250,3470,1300
6590,3400,1300
6640,3440,1290
6920,3460,1290
7320,3570,1390
7720,3540,1370
6960,3520,1450
6980,3360,1400
6740,3110,1430
6960,2850,1240
7150,3010,1380
87.4,30.8,15.1
87.8,30.7,15.3
86.6,31.2,15.4
86.4,34.1,15.6
85.2,34.8,15.9
84.6,36.5,16.3
84.9,39,17
86.3,40.7,17.4
86.7,42.1,17.8
88.2,51,18.3
89.2,48.7,18.5
94,48.2,19.2
99.4,51.6,20.1
104,53,20.8
107,52.3,20.8
111,58.6,21.1
113,64.5,21.5
116,84.4,21.8
116,65.9,20.8
121,78.8,21.7
111,71,20.4
122,80.8,20.9
139,73.8,21
148,76.2,21.4
4470,1190,25.4
4400,1270,25.7
4360,1360,26.2
5480,1840,28.8
6070,2220,30.4
5930,2410,31.7
5390,2500,33.6
6450,3300,35.1
5210,2640,32.3
5780,2950,33.9
6610,3290,34.3
6740,3340,34.3
6580,3280,34.1
6880,3370,34.7
6760,3160,34
6050,2820,33.8
6280,2920,34.3
6020,3050,34.1
3770,2050,29.8
1930,720,44.9
1940,725,43.1
1920,718,41
1940,720,42
1930,712,42.9
1890,697,37.4
1900,692,39.9
1920,697,40.9
1940,703,42.9
1970,710,48.3
2000,719,42.7
2010,717,42.9
2030,716,43
2060,732,44
2040,708,43.9
2110,734,47
2190,772,49.4
2130,731,44.4
2160,747,45.7
2240,778,46.2
2290,797,48
2290,798,48.5
2630,828,465
2650,845,654
2660,851,738
2710,871,805
2970,1000,886
3280,1140,840
3250,1190,636
3320,1210,676
3400,1240,667
3300,1190,731
3280,1160,718
3380,1200,696
3450,1210,688
3510,1230,606
3530,1220,529
3630,1250,517
3670,1250,451
3710,1260,471
3770,1270,504
3810,1280,589
3860,1280,626
40000,3470,1240
40100,3570,1290
41600,3640,1340
42500,3690,1390
42800,3760,1430
44900,3800,1490
44200,3810,1470
45700,3840,1500
45100,3830,1510
46000,3820,1520
45200,3820,1550
45500,3810,1560
45000,3820,1590
44000,3870,1650
42900,3900,1650
42800,3930,1680
43700,3950,1700
43700,3990,1730
44400,3990,1710
43200,4060,1630
37100,3880,1490
33200,3740,1710
24100,3450,1190
18400,3050,1010
18700,2760,875
17000,2620,795
17900,2650,767
17500,2660,772
16900,2630,792
15700,2630,722
15400,2670,746
16000,2580,767
15300,2580,775
17200,2600,764
17600,2660,784
17900,2610,818
16300,2550,706
20700,2630,782
19200,2730,818
15600,2660,830
18600,2840,756
20300,2800,756
20400,2810,762
32800,13100,1430
33000,13300,1440
32800,13200,1340
33100,13300,1440
33200,13300,1450
32300,12900,1300
32300,12700,1280
32700,12800,1310
33100,12900,1350
33500,13100,1420
33700,13100,1470
34000,13100,1620
34300,13100,1480
35300,13500,1570
34700,13000,1480
36400,13600,1540
38500,14500,1820
36900,13600,2090
37400,13800,2180
39400,14600,2290
40800,15100,2400
41300,15200,2420
42100,15500,1620
42500,15600,2080
43200,15900,2390
43700,16100,2710
45600,17100,3060
47300,17600,3180
50400,19000,3380
50400,18900,3330
49000,18100,3710
51800,19700,4600
57300,21800,4730
56900,21000,5100
61600,22000,5500
64400,22800,5310
68800,24500,5670
74800,26800,6170
78500,28100,6620
81800,29400,6620
86300,30800,6300
86900,30500,6870
90200,31600,7820
507,242,175
507,245,185
512,226,198
522,253,201
546,280,226
570,276,216
569,287,233
593,448,250
585,738,245
630,716,282
654,649,287
663,727,314
684,631,300
676,662,283
713,539,310
739,526,303
766,487,330
777,505,335
793,498,330
811,544,352
817,586,354
831,537,338
833,479,339
881,505,358
910,552,372
946,600,394
952,651,394
948,506,394
933,519,381
921,541,359
894,536,336
910,561,353
889,645,381
867,770,370
882,843,390
872,889,379
873,949,391
891,939,408
889,1020,431
881,1040,403
876,1170,407
882,1250,398
888,1290,397
44200,12500,6290
43500,12500,6380
47500,12600,6640
52100,12700,7010
48600,12600,7200
48000,11700,7150
54100,12000,6420
53600,12000,6250
58200,12400,6690
58000,12900,6950
58500,13100,7060
49100,13000,6670
47300,12400,6720
45700,12700,7180
47100,12200,7040
51500,12200,6730
51600,12200,6780
56300,12400,6660
54900,12400,6580
54900,12500,6940
57000,13100,7060
57600,12800,6750
54800,12800,5980
56000,13100,6110
64200,13400,6300
61300,13300,6420
67600,13000,6470
65500,13500,6520
61700,13400,6180
60900,13300,6090
60100,13200,6260
65800,12800,6570
68000,12900,6750
76400,12800,6990
72700,13300,6840
60100,12800,6620
72000,14300,6840
69400,14400,6970
61200,14100,6590
58700,13200,6050
67100,14500,6640
59400,14700,6390
57900,14800,6540
467000,89800,59900
474000,88100,62300
492000,86400,64700
528000,85500,68800
512000,85300,69600
472000,85900,67600
515000,85900,66500
498000,85900,67600
515000,85300,68500
524000,85700,69100
505000,85300,68000
455000,84700,67100
434000,83800,66800
417000,83800,69000
406000,83900,70800
395000,82400,70600
383000,82300,70600
376000,79800,68700
376000,77100,68300
391000,76900,67800
386000,76600,61600
410000,77600,61800
399000,76800,59300
379000,75100,59500
374000,74600,60100
382000,74800,61400
397000,74700,63800
389000,74300,63300
416000,73000,51400
410000,73000,47400
405000,72500,45400
411000,72500,45000
406000,71600,44100
412000,70700,43300
411000,70000,43100
415000,69900,42600
405000,69500,41100
398000,69400,40800
395000,69600,41100
376000,68200,40600
386000,68100,41200
358000,66300,39600
356000,66300,40300
35.6,59.7,12.4
35.5,65.4,12.2
40.8,65.9,12.4
57.1,67.9,12.8
64.9,68.8,12.8
67.1,71.1,13.5
71.4,72.9,14.7
126,74.6,16.5
141,77.2,17.4
139,78.6,17.4
127,84.4,18.9
216,92.1,22.2
273,93.4,24.1
368,95.7,26.8
475,95.8,32.8
439,105,27.4
530,107,31
581,107,32
539,110,31.4
481,113,29.6
452,112,28.9
431,114,28.6
402,114,28.1
414,117,29.1
284,115,24.6
344,119,27.1
364,122,28.3
373,124,28.6
423,128,30
426,131,30.5
452,123,36.4
492,120,28.9
495,118,36.2
582,123,40
626,126,41.4
645,125,41.2
598,125,39.5
586,128,38.7
604,129,38.9
617,130,39.5
687,132,40.7
742,133,41.2
762,134,41.3
1010,676,71.7
3090,1190,74.9
3470,1280,77.6
14000,3850,90.1
14700,3950,91
18500,5090,101
20000,5910,112
19000,5840,117
20000,6490,126
21400,6400,124
20400,6150,124
20300,6470,135
19700,6450,131
17200,5930,135
22300,6860,137
25600,7840,153
17500,5690,152
15000,4920,150
15000,5150,149
21800,6260,156
22500,6170,160
16800,4930,162
16900,4970,169
16900,5080,174
15900,5050,173
16600,5670,175
17100,6330,185
14600,6050,192
15300,6930,199
13200,6560,199
11800,6510,200
12000,6740,203
11600,6480,203
13500,7350,210
11900,6600,211
11100,6530,216
9490,5820,215
8140,5260,220
8730,5590,222
8470,5590,227
8430,5650,232
7490,5180,234
7300,5020,234
493,131,38
505,138,38.1
491,143,38.3
476,145,43.9
499,148,45
509,149,47.3
517,153,61
521,156,65.5
533,163,70.1
510,167,83.7
537,163,84.3
572,165,85.9
576,169,77.7
527,172,80.7
506,169,85.1
531,190,89.3
556,193,96.9
577,185,124
605,182,115
600,194,109
589,182,102
611,192,115
612,193,113
610,195,116
634,196,119
646,197,126
651,196,127
651,200,145
664,215,138
679,210,143
698,213,153
686,207,167
690,212,165
772,246,175
845,249,178
878,252,181
900,255,189
922,259,204
1010,267,214
1160,277,213
1220,278,229
1050,255,239
1100,242,244
26000,3400,2550
25800,3520,2670
27300,3610,2770
29000,3650,2940
30400,3730,3080
32500,3810,3100
33000,3810,3100
33400,3800,3160
34500,3860,3170
35600,3890,3190
36700,3900,3200
37200,3900,3170
36900,3920,3070
36500,3950,3070
36300,4030,3090
36000,4070,3070
35800,4070,3030
36300,4130,3040
35800,4320,2960
34700,4330,2800
34700,4240,2610
26700,4050,2470
21000,3990,2350
16800,3580,2150
10900,3150,1900
8600,3160,1630
6860,3320,1760
6040,3280,1950
5420,3320,1760
5040,3310,1840
5360,3450,1880
3910,3530,1510
3440,3510,1770
3720,3560,1860
4060,3590,1880
4950,3350,1850
5430,3360,1910
6340,3110,1900
5600,2980,1890
6340,3030,1870
5880,2980,1900
6910,3010,1920
6970,3130,1930
1080000,167000,74700
1080000,169000,74900
1100000,165000,75500
1150000,165000,78200
1120000,165000,78100
1060000,164000,76500
1120000,163000,77300
1100000,161000,75700
1140000,162000,77100
1190000,165000,79100
1140000,166000,77200
1100000,165000,74900
1060000,162000,72900
1070000,157000,73400
1090000,156000,76000
1090000,157000,76000
1090000,155000,73300
1080000,151000,72800
1070000,148000,71500
1060000,147000,72400
1020000,143000,67500
997000,137000,66400
944000,130000,66900
935000,125000,63800
924000,121000,67400
919000,119000,65500
947000,115000,66800
914000,110000,64200
907000,105000,47600
874000,102000,45400
872000,98400,44300
887000,94200,43700
872000,90700,43100
863000,87800,42700
870000,84600,43300
837000,81600,42400
851000,78300,42500
824000,77400,42100
834000,75800,43000
773000,73100,41000
816000,71200,41000
797000,70000,40500
806000,69200,41000
3600,2370,914
3680,2410,916
3860,2520,976
3870,2580,965
4160,2740,1040
4210,2920,1070
4230,2990,1060
4500,3080,1030
4520,3000,1040
4490,2670,1030
4550,2690,1030
4740,3240,1120
4630,2800,1130
4670,1780,1130
4990,2060,1150
5160,2400,1190
5310,2600,1200
5510,2770,1270
5560,2910,1310
5850,3240,1370
5800,3190,1340
6260,2980,1410
6330,3500,1410
6510,3600,1430
6720,3840,1450
6930,4120,1480
7190,4460,1600
7430,4670,1670
7660,6340,1740
7780,6920,1800
8010,6170,1840
8260,6530,1920
8260,7860,1960
8250,7210,2000
9110,6790,2020
9300,7280,2080
9620,8710,2150
9800,9050,2180
10200,8180,2230
10600,9900,2340
11400,11400,2420
13000,12600,2480
12500,13700,2560
30100,12600,4980
31100,13000,5020
38000,13400,5220
40600,14100,5660
39800,14800,6010
41800,15200,6000
46700,15500,6210
48900,15600,6220
51500,16000,6520
54400,16300,6630
54500,16500,6500
54200,16900,6240
55300,17100,6900
58800,17400,7180
60200,17600,7290
63600,18000,7390
63200,18300,7120
68400,18800,6760
72900,19100,6860
77600,19500,6920
79200,20000,6860
79200,20200,6700
81300,20500,6550
80700,20900,6130
82200,21300,6280
85300,21700,6120
85200,22100,6400
86200,22600,6140
89700,23000,5970
90000,23000,6010
97100,23300,5980
99100,22800,5740
99200,22900,5630
103000,23100,5710
103000,23400,5560
105000,23600,5550
104000,23700,5380
107000,23700,5360
103000,23800,5280
97200,23600,5130
90000,23800,5020
87800,23700,5070
84500,23500,4900
120,25.6,2.33
123,27.1,2.38
125,27.8,2.43
127,25.3,2.47
129,25.6,2.51
132,25.5,2.53
134,25.6,2.55
136,24.6,2.56
139,25.3,2.58
141,25.5,2.6
144,26,2.63
147,26.8,2.66
149,27.2,2.7
152,27.3,2.75
154,27.4,2.8
156,27.7,2.85
159,27.9,2.9
161,28.3,2.94
164,28.5,2.98
166,28.8,3.03
169,28.3,3.06
171,28.4,3.09
174,28.6,3.11
176,28.6,3.13
179,28.6,3.15
181,28.7,3.17
184,28.7,3.19
186,28.7,3.2
189,28.7,3.23
191,28.8,3.25
193,28.6,3.29
196,28.7,3.32
198,28.5,3.35
201,28.6,3.38
203,28.7,3.41
206,28.7,3.45
208,28.8,3.47
211,28.9,3.49
213,28.9,3.51
213,28.9,3.53
213,28.9,3.54
213,29,3.56
213,29,3.57
36.3,30.8,7.39
36.2,32.4,7.48
44.7,30.8,7.12
48.2,31.3,7.29
45,30.5,7.08
57.1,29.6,6.83
52,31.2,7.54
55.6,32.3,8
54,33.5,8.52
52.2,33.2,8.55
61.6,33,8.61
70.6,33.4,8.77
72.3,33.8,8.77
74.6,33.3,8.6
81.7,33.5,8.59
76.9,32.6,8.33
88,31.8,8.28
109,31.1,8.35
108,30.4,8.29
114,29.5,8.37
145,30,9.09
146,30.2,9.17
145,30.4,9.22
149,30.6,9.2
172,32,10
165,32.3,10.2
182,32.8,10.5
206,33.1,11.2
205,32.7,11.4
216,33.1,11.9
428,41.5,18.4
400,39.7,17.9
404,40.2,17.9
398,40.3,17.6
389,41.4,18
403,43.2,19
422,44.6,19.4
434,44.3,20.1
405,44.1,20
427,44.2,20.3
508,43.8,22.9
470,44.9,23.7
472,45,23.7
2490,3830,1260
2460,4080,1230
2720,4320,1350
2910,4300,1400
3020,4150,1360
3320,4280,1380
3290,4000,1370
3770,4230,1470
4170,4350,1520
4650,4480,1570
4670,4830,1660
4030,5030,1680
3660,4940,1720
3120,5290,1700
3510,5210,1750
3680,5270,1820
3190,5270,1930
3570,5340,1880
3520,5480,1900
3750,5530,2030
3910,5630,2090
4130,5770,2230
4850,6070,2320
5350,6310,2460
5790,6200,2460
6740,6300,2500
6530,6370,2480
6950,6510,2610
8640,6580,2550
8610,6950,2770
9620,6970,2820
10100,7050,2780
10700,7240,2700
10500,7300,2730
11200,7390,2790
11700,7550,2600
11900,7720,3050
12700,8170,2840
11500,8530,3000
12100,8910,3100
11800,9550,3350
11800,9740,3400
11900,9850,3610
4780,875,582
4790,875,579
4790,889,623
5050,915,633
5090,937,645
5110,962,685
5120,983,751
5120,986,758
4800,990,752
4720,1010,927
5340,1010,891
5380,1030,908
5400,1040,923
5430,1050,932
5440,1060,881
5110,981,899
4520,839,1010
4480,934,1280
4380,1010,1260
4570,1070,1200
4780,1050,1140
4660,1100,1180
4550,1090,1060
4700,1160,1090
4940,1240,1090
5500,1380,1250
5750,1430,1260
5560,1410,1300
5740,1480,1250
6330,1620,1380
6350,1710,1390
6610,1790,1450
6840,1860,1460
7100,1950,1550
7500,2020,1560
8300,2110,1410
8660,2210,1430
8990,2300,1540
9290,2410,1750
9570,2520,1670
10000,2650,1780
10100,2560,1890
10800,2690,1910
521,150,34.6
528,154,34.5
545,159,41.5
568,163,38.3
650,168,40.5
780,174,47.4
860,181,56.2
817,187,59.4
728,195,60.9
736,198,73.1
742,203,74.6
886,220,78.6
1130,220,75.9
1030,224,75.6
944,229,83.5
777,228,89.4
764,232,85.1
759,242,107
778,254,151
828,267,149
848,271,153
857,274,174
884,283,163
893,292,166
918,297,147
944,304,158
941,311,162
938,319,179
949,325,170
992,333,173
1030,346,189
1020,348,200
1020,348,204
994,354,216
1050,352,220
1090,356,223
1120,372,236
1170,388,256
1260,408,268
1320,426,266
1400,447,285
1440,460,297
1460,466,303
1500,1540,1780
1510,1550,1680
1830,1570,1430
